,log10c0,x,rhoA,rhoV,K,K_L,E,DeltaE,deltaL,gtype,h,tf,is_restart_antibiotics
2167,-0.2,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2168,-0.2,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2169,-0.1,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2170,-0.1,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2171,0.0,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2172,0.1,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2173,0.1,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2174,0.2,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2175,0.2,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2176,0.3,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2177,0.4,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2178,0.4,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2179,0.5,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2180,0.5,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2181,0.6,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2182,0.7,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2183,0.7,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2184,0.8,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2185,0.8,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2186,0.9,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2187,1.0,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2188,1.0,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2189,1.1,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2190,1.1,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2191,1.2,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2192,1.3,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2193,1.3,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2194,1.4,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2195,1.4,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2196,1.5,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2197,1.6,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2198,1.6,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2199,1.7,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2200,1.7,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2201,1.8,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2202,1.9,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2203,1.9,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2204,2.0,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2205,2.0,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2206,2.1,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2207,2.2,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2208,2.2,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2209,2.3,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2210,2.3,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2211,2.4,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2212,2.5,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2213,2.5,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2214,2.6,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2215,2.6,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2216,2.7,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2217,2.8,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2218,2.8,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2219,2.9,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2220,2.9,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2221,3.0,0,0.5,0.5,1,1,1,0.1,0.042,hill,1,10,True
2222,-3.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2223,-2.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2224,-2.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2225,-2.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2226,-2.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2227,-2.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2228,-2.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2229,-2.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2230,-2.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2231,-2.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2232,-2.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2233,-2.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2234,-2.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2235,-2.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2236,-2.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2237,-2.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2238,-2.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2239,-2.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2240,-1.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2241,-1.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2242,-1.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2243,-1.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2244,-1.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2245,-1.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2246,-1.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2247,-1.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2248,-1.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2249,-1.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2250,-1.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2251,-1.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2252,-1.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2253,-1.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2254,-1.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2255,-1.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2256,-1.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2257,-0.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2258,-0.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2259,-0.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2260,-0.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2261,-0.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2262,-0.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2263,-0.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2264,-0.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2265,-0.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2266,-0.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2267,-0.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2268,-0.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2269,-0.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2270,-0.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2271,-0.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2272,0.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2273,0.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2274,0.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2275,0.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2276,0.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2277,0.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2278,0.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2279,0.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2280,0.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2281,0.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2282,0.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2283,0.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2284,0.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2285,0.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2286,0.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2287,0.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2288,1.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2289,1.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2290,1.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2291,1.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2292,1.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2293,1.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2294,1.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2295,1.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2296,1.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2297,1.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2298,1.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2299,1.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2300,1.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2301,1.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2302,1.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2303,1.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2304,1.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2305,2.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2306,2.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2307,2.1,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2308,2.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2309,2.2,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2310,2.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2311,2.3,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2312,2.4,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2313,2.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2314,2.5,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2315,2.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2316,2.6,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2317,2.7,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2318,2.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2319,2.8,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2320,2.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2321,2.9,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2322,3.0,0,0.5,0.5,1,1,1,0.1,0.044,hill,1,10,True
2323,-3.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2324,-2.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2325,-2.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2326,-2.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2327,-2.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2328,-2.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2329,-2.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2330,-2.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2331,-2.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2332,-2.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2333,-2.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2334,-2.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2335,-2.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2336,-2.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2337,-2.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2338,-2.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2339,-2.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2340,-2.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2341,-1.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2342,-1.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2343,-1.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2344,-1.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2345,-1.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2346,-1.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2347,-1.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2348,-1.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2349,-1.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2350,-1.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2351,-1.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2352,-1.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2353,-1.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2354,-1.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2355,-1.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2356,-1.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2357,-1.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2358,-0.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2359,-0.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2360,-0.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2361,-0.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2362,-0.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2363,-0.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2364,-0.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2365,-0.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2366,-0.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2367,-0.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2368,-0.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2369,-0.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2370,-0.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2371,-0.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2372,-0.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2373,0.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2374,0.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2375,0.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2376,0.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2377,0.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2378,0.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2379,0.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2380,0.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2381,0.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2382,0.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2383,0.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2384,0.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2385,0.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2386,0.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2387,0.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2388,0.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2389,1.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2390,1.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2391,1.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2392,1.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2393,1.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2394,1.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2395,1.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2396,1.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2397,1.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2398,1.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2399,1.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2400,1.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2401,1.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2402,1.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2403,1.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2404,1.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2405,1.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2406,2.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2407,2.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2408,2.1,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2409,2.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2410,2.2,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2411,2.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2412,2.3,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2413,2.4,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2414,2.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2415,2.5,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2416,2.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2417,2.6,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2418,2.7,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2419,2.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2420,2.8,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2421,2.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2422,2.9,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2423,3.0,0,0.5,0.5,1,1,1,0.1,0.046,hill,1,10,True
2424,-3.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2425,-2.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2426,-2.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2427,-2.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2428,-2.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2429,-2.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2430,-2.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2431,-2.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2432,-2.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2433,-2.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2434,-2.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2435,-2.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2436,-2.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2437,-2.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2438,-2.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2439,-2.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2440,-2.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2441,-2.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2442,-1.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2443,-1.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2444,-1.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2445,-1.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2446,-1.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2447,-1.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2448,-1.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2449,-1.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2450,-1.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2451,-1.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2452,-1.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2453,-1.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2454,-1.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2455,-1.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2456,-1.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2457,-1.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2458,-1.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2459,-0.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2460,-0.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2461,-0.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2462,-0.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2463,-0.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2464,-0.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2465,-0.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2466,-0.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2467,-0.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2468,-0.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2469,-0.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2470,-0.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2471,-0.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2472,-0.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2473,-0.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2474,0.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2475,0.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2476,0.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2477,0.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2478,0.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2479,0.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2480,0.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2481,0.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2482,0.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2483,0.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2484,0.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2485,0.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2486,0.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2487,0.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2488,0.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2489,0.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2490,1.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2491,1.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2492,1.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2493,1.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2494,1.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2495,1.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2496,1.3,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2497,1.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2498,1.4,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2499,1.5,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2500,1.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2501,1.6,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2502,1.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2503,1.7,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2504,1.8,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2505,1.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2506,1.9,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2507,2.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2508,2.0,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2509,2.1,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
2510,2.2,0,0.5,0.5,1,1,1,0.1,0.048,hill,1,10,True
